code,fullname,firsname,lastname,MaritalStatus,Gender,YearlyIncome,Education,Occupation
13051,,Ethan,Jones,S,M,80000,Partial College,Skilled Manual
13052,,Jared,Morris,S,M,40000,Partial College,Skilled Manual
13053,,Vincent,Lu,S,M,40000,Partial College,Skilled Manual
13054,,Bryce,Ward,M,M,40000,Partial College,Skilled Manual
13055,,Patrick,Gray,S,M,30000,High School,Skilled Manual
13056,,Morgan,Blue,S,F,30000,High School,Skilled Manual
13057,,Destiny,Powell,S,F,30000,High School,Skilled Manual
13058,,Ramon,Huang,M,M,30000,High School,Skilled Manual
13059,,Keith,Deng,M,M,30000,High School,Skilled Manual
13060,,Eugene,Zhu,M,M,30000,High School,Skilled Manual
13061,,Ethan,Anderson,S,M,40000,High School,Skilled Manual
13062,,Eduardo,Williams,S,M,40000,High School,Skilled Manual
13063,,Jessica,Johnson,S,F,40000,High School,Skilled Manual
13064,,Dalton,Parker,S,M,40000,High School,Skilled Manual
13065,,Morgan,Gonzalez,S,F,30000,High School,Skilled Manual
13066,,Carson,Perry,S,M,30000,High School,Skilled Manual
13067,,Olivia,Garcia,S,F,30000,High School,Skilled Manual
13068,,Alexandria,Morris,S,F,30000,High School,Skilled Manual
13069,,Adam,Green,M,M,30000,High School,Skilled Manual
13070,,Emma,Clark,S,F,60000,Partial College,Skilled Manual
13071,,Thomas,Walker,M,M,60000,Partial College,Skilled Manual
13072,,Emma,Rogers,S,F,70000,Partial College,Professional
13073,,Sydney,Lopez,M,F,60000,Partial College,Professional
13074,,Grace,Hughes,M,F,60000,Partial College,Professional
13075,,Kelvin,Lin,M,M,80000,High School,Skilled Manual
13076,,Craig,Munoz,S,M,80000,High School,Skilled Manual
13077,,Alejandro,Goel,S,M,70000,High School,Skilled Manual
13078,,Michele,Chande,S,F,70000,High School,Skilled Manual
13079,,Edwin,Bhat,S,M,80000,High School,Professional
13080,,Denise,Mehta,S,F,80000,High School,Professional
13081,,Krista,Ruiz,S,F,80000,High School,Professional
13082,,Juan,Peterson,S,M,130000,Graduate Degree,Management
13083,,Jordyn,Butler,S,F,70000,Partial College,Professional
13084,,Luis,Hughes,S,M,30000,High School,Professional
13085,,Daniel,Harris,S,M,30000,Partial High School,Skilled Manual
13086,,Blake,Nelson,S,M,60000,Partial College,Professional
13087,,Jeremy,Collins,S,M,60000,Partial College,Professional
13088,,Megan,Powell,S,F,60000,Partial College,Professional
13089,,Elizabeth,Alexander,M,F,120000,Bachelors,Management
13090,,Wayne,Tang,S,M,130000,Graduate Degree,Management
13091,,Deanna,Martin,S,F,130000,Graduate Degree,Management
13092,,William,Walker,M,M,130000,Graduate Degree,Management
13093,,Michelle,James,S,F,80000,Partial High School,Skilled Manual
13094,,Antonio,Diaz,M,M,60000,High School,Professional
13095,,Jordan,Griffin,S,M,60000,High School,Professional
13096,,Jonathan,Chen,M,M,60000,High School,Professional
13097,,Dalton,Hughes,M,M,60000,High School,Professional
13098,,Miguel,Russell,M,M,60000,High School,Professional
13099,,Jay,Romero,M,M,70000,Partial College,Professional
13100,,Jeremy,Perez,M,M,80000,Bachelors,Management
13101,,Alex,Sanchez,S,M,90000,Partial College,Professional
13102,,Mariah,Bryant,S,F,90000,Partial College,Professional
13103,,Brendan,Raji,S,M,70000,Bachelors,Professional
13104,,Gregory,Becker,S,M,70000,Bachelors,Professional
13105,,Whitney,Kovár,M,F,60000,Bachelors,Professional
13106,,Ebony,Munoz,M,F,60000,Bachelors,Professional
13107,,Mary,Nelson,M,F,60000,Bachelors,Professional
13108,,Curtis,Wang,M,M,60000,Bachelors,Professional
13109,,Cheryl,Navarro,M,F,60000,Bachelors,Professional
13110,,Levi,Mehta,M,M,60000,Partial College,Skilled Manual
13111,,Hannah,Butler,S,F,60000,Partial College,Skilled Manual
13112,,Bianca,Gao,S,F,60000,Partial College,Skilled Manual
13113,,Bryant,Sanchez,S,M,100000,Bachelors,Professional
13114,,Claudia,Zhang,S,F,100000,Bachelors,Professional
13115,,Clarence,Wu,S,M,110000,Graduate Degree,Management
13116,,Tyrone,Diaz,S,M,110000,Graduate Degree,Management
13117,,Evelyn,Rodriguez,S,F,110000,Graduate Degree,Management
13118,,Sydney,Cook,M,F,60000,Partial College,Skilled Manual
13119,,Jaclyn,Guo,S,F,70000,Bachelors,Professional
13120,,Levi,Weber,M,M,80000,Bachelors,Professional
13121,,Latasha,Jimenez,M,F,80000,Bachelors,Professional
13122,,Catherine,Cox,M,F,80000,Bachelors,Professional
13123,,Kelli,Raji,S,F,70000,Bachelors,Professional
13124,,Marco,Vance,S,M,70000,Bachelors,Professional
13125,,Alejandro,Hu,S,M,70000,Bachelors,Professional
13126,,Lydia,Suri,S,F,70000,Bachelors,Professional
13127,,Shane,Fernandez,S,M,70000,Bachelors,Professional
13128,,Colleen,West,S,F,70000,Bachelors,Professional
13129,,Joy,Ramos,S,F,70000,Bachelors,Professional
13130,,Dalton,Miller,M,M,90000,Bachelors,Professional
13131,,Briana,Diaz,M,F,90000,Bachelors,Professional
13132,,Casey,Vazquez,S,M,90000,Bachelors,Professional
13133,,Devon,Kennedy,S,M,100000,Bachelors,Professional
13134,,Sara,Morgan,S,F,50000,Graduate Degree,Management
13135,,Johnny,Rai,S,M,80000,Partial College,Skilled Manual
13136,,Virginia,Martinez,M,F,30000,Partial College,Clerical
13137,,Jacqueline,Simmons,M,F,70000,Partial College,Skilled Manual
13138,,Teresa,Alonso,M,F,70000,Partial College,Skilled Manual
13139,,Carmen,Perez,S,F,70000,Partial College,Skilled Manual
13140,,Jamie,Zhu,M,F,40000,Bachelors,Management
13141,,Walter,Hernandez,M,M,40000,Bachelors,Management
13142,,Xavier,Moore,M,M,40000,High School,Skilled Manual
13143,,Hannah,Jackson,M,F,40000,High School,Skilled Manual
13144,,Destiny,Stewart,S,F,40000,High School,Skilled Manual
13145,,Gilbert,Xu,M,M,40000,High School,Skilled Manual
13146,,Gabriella,Ramirez,S,F,40000,High School,Skilled Manual
13147,,Cedric,Lin,M,M,30000,High School,Skilled Manual
13148,,Tyler,Anderson,M,M,30000,High School,Skilled Manual
13149,,Linda,Ferrier,M,F,10000,High School,Skilled Manual
13150,,Lacey,Yang,S,F,30000,Partial College,Clerical
13151,,Ethan,Moore,S,M,40000,High School,Skilled Manual
13152,,Gabrielle,Butler,M,F,40000,High School,Skilled Manual
13153,,Jack,Hill,S,M,40000,High School,Skilled Manual
13154,,Aaron,Lal,M,M,40000,High School,Skilled Manual
13155,,Jay,Gutierrez,M,M,60000,Graduate Degree,Management
13156,,Bradley,Lal,M,M,30000,Partial College,Clerical
13157,,Heidi,Gonzalez,M,F,30000,Partial College,Clerical
13158,,Casey,Xu,M,F,40000,Bachelors,Management
13159,,Roberto,Ramos,M,M,40000,Bachelors,Management
13160,,Willie,Xu,M,M,70000,Graduate Degree,Management
13161,,Jose,Moore,M,M,40000,High School,Skilled Manual
13162,,Nina,Nath,S,F,40000,Partial College,Skilled Manual
13163,,Noah,Lopez,M,M,40000,Partial College,Skilled Manual
13164,,Olivia,Ward,S,F,40000,Partial College,Skilled Manual
13165,,Wyatt,Walker,S,M,40000,Partial College,Skilled Manual
13166,,Kyle,Chen,M,M,40000,Partial College,Skilled Manual
13167,,Mario,Tang,S,M,30000,Partial College,Skilled Manual
13168,,Hannah,Price,S,F,30000,Partial College,Skilled Manual
13169,,Caleb,Griffin,S,M,80000,Bachelors,Management
13170,,Sebastian,Reed,S,M,80000,Bachelors,Management
13171,,Catherine,Torres,S,F,80000,Bachelors,Management
13172,,Isabella,Cook,S,F,80000,Bachelors,Management
13173,,Dalton,Brooks,M,M,80000,Bachelors,Management
13174,,Gabriella,Morris,S,F,80000,Bachelors,Management
13175,,Noah,Smith,M,M,90000,Bachelors,Management
13176,,Kurt,Chander,S,M,130000,Graduate Degree,Management
13177,,Taylor,Rogers,S,F,70000,Partial College,Skilled Manual
13178,,Megan,Gray,S,F,80000,Bachelors,Management
13179,,Adrian,Sanchez,M,M,80000,Bachelors,Management
13180,,Leslie,Sanz,M,F,80000,Bachelors,Management
13181,,Brian,Morgan,M,M,90000,Bachelors,Management
13182,,Jeremy,Bennett,M,M,90000,Bachelors,Management
13183,,Christian,Jenkins,M,M,90000,Bachelors,Management
13184,,Miguel,Perez,M,M,90000,Bachelors,Management
13185,,William,Lee,M,M,100000,Graduate Degree,Management
13186,,Marcus,Sanders,M,M,110000,Graduate Degree,Management
13187,,Evan,Wright,M,M,110000,Graduate Degree,Management
13188,,Anthony,Davis,M,M,120000,Graduate Degree,Management
13189,,Gloria,Romero,S,F,120000,Graduate Degree,Management
13190,,Jonathan,Diaz,S,M,120000,Graduate Degree,Management
13191,,Emma,Rodriguez,M,F,90000,Bachelors,Management
13192,,Hunter,Martinez,M,M,110000,Bachelors,Management
13193,,Kevin,Evans,M,M,110000,Bachelors,Management
13194,,Kevin,Carter,M,M,110000,Bachelors,Management
13195,,Aaron,Perry,M,M,110000,Bachelors,Management
13196,,Kimberly,Sanders,M,F,110000,Bachelors,Management
13197,,Katherine,Smith,M,F,120000,Graduate Degree,Management
13198,,Cindy,Gray,M,F,120000,Bachelors,Management
13199,,Timothy,Stewart,S,M,130000,Bachelors,Management
13200,,Jessica,Miller,M,F,130000,Bachelors,Management
13201,,Nicholas,Davis,S,M,70000,Bachelors,Management
13202,,Natasha,Romero,S,F,70000,Bachelors,Management
13203,,Bailey,Bell,S,F,70000,Bachelors,Management
13204,,Savannah,Parker,S,F,70000,Bachelors,Management
13205,,Jerome,Torres,M,M,70000,Bachelors,Management
13206,,Emily,Flores,S,F,70000,Bachelors,Management
13207,,Kenneth,Rai,M,M,70000,Bachelors,Management
13208,,Cassidy,Bryant,S,F,70000,Bachelors,Management
13209,,Alexandria,Bailey,M,F,60000,Bachelors,Management
13210,,Ethan,Simmons,M,M,60000,Bachelors,Management
13211,,James,Jai,M,M,60000,Bachelors,Management
13212,,Logan,Phillips,M,M,60000,Bachelors,Management
13213,,Courtney,King,M,F,60000,Bachelors,Management
13214,,Elijah,Adams,M,M,60000,Bachelors,Management
13215,,Colleen,Sharma,M,F,60000,Bachelors,Management
13216,,Mary,Mitchell,M,F,60000,Bachelors,Management
13217,,Julian,Alexander,S,M,60000,Bachelors,Management
13218,,Melissa,Bryant,M,F,60000,Bachelors,Management
13219,,Rafael,Shan,M,M,60000,Bachelors,Management
13220,,Isabella,Hernandez,M,F,70000,Bachelors,Management
13221,,Madeline,Hall,M,F,70000,Bachelors,Management
13222,,Arturo,Liu,M,M,70000,Bachelors,Management
13223,,Noah,Lee,S,M,70000,Bachelors,Management
13224,,Amanda,Brooks,M,F,70000,Bachelors,Management
13225,,Jésus,Suarez,M,M,60000,Bachelors,Management
13226,,Jenna,Mitchell,M,F,60000,Bachelors,Management
13227,,Alexander,Wilson,M,M,60000,Bachelors,Management
13228,,Thomas,Sanchez,M,M,60000,Bachelors,Management
13229,,Dylan,Wang,M,M,70000,Bachelors,Management
13230,,Chloe,Bryant,M,F,70000,Bachelors,Management
13231,,Alexia,Ross,M,F,40000,High School,Professional
13232,,Kaitlyn,Baker,S,F,60000,Partial College,Professional
13233,,Richard,Coleman,M,M,60000,Partial College,Professional
13234,,Robert,Lewis,S,M,60000,Partial College,Professional
13235,,Jonathan,Robinson,M,M,60000,Partial College,Professional
13236,,Robert,Wang,M,M,60000,Partial College,Professional
13237,,Devin,Stewart,M,M,70000,Bachelors,Management
13238,,John,Williams,M,M,70000,Bachelors,Management
13239,,Matthew,Thomas,M,M,40000,Partial High School,Skilled Manual
13240,,Blake,Foster,M,M,60000,Bachelors,Management
13241,,Natalie,Ward,M,F,40000,Partial High School,Skilled Manual
13242,,Kyle,Yang,S,M,70000,Partial College,Professional
13243,,Alyssa,Davis,S,F,70000,High School,Professional
13244,,Jose,Sharma,M,M,70000,High School,Professional
13245,,Angel,Scott,M,M,60000,Partial College,Professional
13246,,Hailey,Perez,M,F,60000,High School,Professional
13247,,Zachary,Chen,M,M,60000,High School,Professional
13248,,Isabella,Martinez,M,F,60000,High School,Professional
13249,,Ryan,Perry,M,M,70000,Partial College,Professional
13250,,Jordan,King,M,F,70000,Partial College,Professional
13251,,Raymond,Malhotra,M,M,130000,Partial College,Professional
13252,,Bianca,Lu,M,F,130000,Partial College,Professional
13253,,Carly,Xie,M,F,130000,Partial College,Professional
13254,,Beth,Gomez,M,F,150000,Partial College,Professional
13255,,Lance,Blanco,M,M,130000,Partial College,Professional
13256,,Abby,Subram,S,F,130000,Partial College,Professional
13257,,Jon,Chander,M,M,130000,Partial College,Professional
13258,,Anne,Dominguez,M,F,130000,Partial College,Professional
13259,,Allen,Garcia,M,M,130000,Partial College,Professional
13260,,James,Flores,M,M,130000,Partial College,Professional
13261,,Lindsey,Andersen,M,F,130000,Partial College,Professional
13262,,Jaime,Nara,M,M,150000,High School,Professional
13263,,Kate,Anand,S,F,110000,Partial College,Professional
13264,,Melanie,Sanchez,M,F,120000,High School,Professional
13265,,Luke,Adams,S,M,120000,High School,Professional
13266,,Samuel,Wang,M,M,70000,Partial College,Professional
13267,,Matthew,Moore,M,M,30000,High School,Professional
13268,,Katherine,Parker,M,F,40000,Partial College,Professional
13269,,Rachel,Martin,S,F,50000,Graduate Degree,Management
13270,,Mason,Baker,S,M,50000,Graduate Degree,Management
13271,,Ryan,Anderson,M,M,50000,Graduate Degree,Management
13272,,Jordan,Gonzalez,S,F,90000,Graduate Degree,Management
13273,,Elizabeth,Lee,S,F,110000,Graduate Degree,Management
13274,,Joshua,Lee,S,M,90000,Partial College,Professional
13275,,Carlos,Murphy,M,M,100000,Bachelors,Management
13276,,Sarah,Johnson,M,F,100000,Bachelors,Management
13277,,Nathan,Brown,S,M,100000,Partial College,Professional
13278,,Jorge,Hu,S,M,110000,Bachelors,Management
13279,,Rachel,Howard,M,F,130000,Graduate Degree,Management
13280,,Bailey,Adams,M,F,90000,Partial College,Professional
13281,,Brent,Li,M,M,110000,Bachelors,Management
13282,,Madison,Price,M,F,120000,Partial College,Professional
13283,,Dakota,Griffin,M,M,80000,Partial College,Professional
13284,,Victoria,Butler,M,F,80000,Partial College,Professional
13285,,Kara,Chavez,M,F,80000,Partial College,Professional
13286,,Hannah,Rodriguez,S,F,90000,Partial College,Professional
13287,,Brandon,Rodriguez,S,M,110000,Bachelors,Management
13288,,Jackson,Lopez,M,M,120000,Partial College,Professional
13289,,Alexandria,Coleman,M,F,70000,Partial College,Professional
13290,,Jordan,Campbell,M,M,80000,Partial College,Professional
13291,,Nina,Xu,M,F,80000,Partial College,Professional
13292,,Paula,Carlson,S,F,90000,Partial College,Professional
13293,,Barbara,Lu,M,F,110000,Bachelors,Management
13294,,Cassidy,Hughes,M,F,80000,Partial College,Professional
13295,,Jasmine,Jackson,M,F,90000,High School,Professional
13296,,Seth,Anderson,M,M,110000,Bachelors,Management
13297,,Arthur,Rubio,M,M,110000,Partial College,Professional
13298,,Anna,Harris,M,F,130000,Bachelors,Management
13299,,Vanessa,Ross,M,F,130000,Bachelors,Management
13300,,Timothy,Hernandez,M,M,60000,High School,Professional
13301,,Angela,Stewart,S,F,60000,High School,Professional
13302,,Cole,Torres,S,M,60000,High School,Professional
13303,,Jonathan,Martinez,M,M,70000,High School,Professional
13304,,Sara,Peterson,S,F,70000,High School,Professional
13305,,Oscar,Alexander,M,M,70000,High School,Professional
13306,,Kaitlyn,Cox,M,F,70000,High School,Professional
13307,,Michelle,Stone,M,F,100000,Graduate Degree,Management
13308,,Kaitlyn,King,M,F,60000,Graduate Degree,Management
13309,,Angela,Sanders,M,F,90000,Bachelors,Management
13310,,Miguel,Barnes,M,M,100000,Partial College,Professional
13311,,Isabella,Reed,M,F,100000,Partial College,Professional
13312,,Natalie,Jenkins,M,F,110000,Partial College,Professional
13313,,Megan,Stone,M,F,120000,High School,Professional
13314,,Jordan,Hernandez,M,M,120000,High School,Professional
13315,,Lucas,Thomas,M,M,80000,Partial High School,Skilled Manual
13316,,Angel,Rivera,M,M,80000,Partial High School,Skilled Manual
13317,,Jeremiah,Long,S,M,60000,High School,Professional
13318,,Amber,Perez,M,F,60000,Partial High School,Skilled Manual
13319,,Charles,Howard,S,M,70000,High School,Professional
13320,,Jasmine,Jones,S,F,70000,Graduate Degree,Management
13321,,Arianna,Barnes,S,F,70000,Graduate Degree,Management
13322,,Elizabeth,Patterson,S,F,70000,Graduate Degree,Management
13323,,Adam,Adams,M,M,70000,Graduate Degree,Management
13324,,Florian,Stiller,M,F,130000,Bachelors,Management
13325,,Marcus,Wright,M,M,90000,Bachelors,Management
13326,,Bob,Fernandez,M,M,130000,Bachelors,Management
13327,,Isabelle,Russell,M,F,170000,Graduate Degree,Management
13328,,Albert,Serrano,S,M,80000,Graduate Degree,Management
13329,,Jake,Wang,M,M,90000,Bachelors,Management
13330,,Maria,Patterson,M,F,100000,Graduate Degree,Management
13331,,Lauren,Diaz,M,F,130000,Bachelors,Management
13332,,Neil,Alonso,M,M,90000,Bachelors,Management
13333,,Tara,Chander,M,F,90000,Bachelors,Management
13334,,Melanie,Rivera,M,F,90000,Bachelors,Management
13335,,Alyssa,Barnes,S,F,90000,Bachelors,Management
13336,,Deanna,Gill,M,F,100000,Graduate Degree,Management
13337,,Lauren,Cox,M,F,80000,Bachelors,Management
13338,,Jada,Carter,S,F,90000,Bachelors,Management
13339,,Nicole,Clark,S,F,90000,Bachelors,Management
13340,,Natalie,Edwards,M,F,90000,Bachelors,Management
13341,,Lucas,King,M,M,90000,Bachelors,Management
13342,,Brandon,Jackson,S,M,90000,Bachelors,Management
13343,,Melanie,Bradley,M,F,90000,Bachelors,Management
13344,,Caitlin,Reed,M,F,110000,Bachelors,Management
13345,,Dalton,Butler,M,M,130000,Bachelors,Management
13346,,Gregory,Chande,S,M,110000,Bachelors,Management
13347,,Rachel,Hall,M,F,120000,Bachelors,Management
13348,,Noah,Young,M,M,130000,Bachelors,Management
13349,,Kaitlyn,Gonzalez,M,F,130000,Bachelors,Management
13350,,Isaac,Sandberg,M,M,170000,Graduate Degree,Management
13351,,Mariah,Cox,S,F,70000,Bachelors,Management
13352,,Joseph,Davis,S,M,70000,Bachelors,Management
13353,,Jordyn,Coleman,S,F,60000,Graduate Degree,Management
13354,,Eric,Campbell,M,M,70000,Bachelors,Management
13355,,Jackson,Jai,M,M,70000,Bachelors,Management
13356,,Stefanie,Prasad,M,F,60000,Bachelors,Management
13357,,Blake,Gonzales,S,M,60000,Bachelors,Management
13358,,Alexandra,Edwards,M,F,60000,Bachelors,Management
13359,,Ian,Wood,M,M,60000,Bachelors,Management
13360,,Jada,Cook,M,F,60000,Bachelors,Management
13361,,Cameron,Jai,M,M,60000,Bachelors,Management
13362,,Destiny,Morgan,S,F,60000,Bachelors,Management
13363,,Sydney,Allen,M,F,70000,Bachelors,Management
13364,,Natalie,Anderson,S,F,70000,Bachelors,Management
13365,,Luke,Shan,M,M,70000,Bachelors,Management
13366,,Austin,Davis,M,M,70000,Bachelors,Management
13367,,Savannah,Edwards,M,F,70000,Bachelors,Management
13368,,Kyle,Henderson,M,M,70000,Bachelors,Management
13369,,Mariah,Henderson,M,F,80000,Bachelors,Management
13370,,Blake,Ross,M,M,60000,Partial College,Professional
13371,,Sydney,Gonzales,S,F,60000,Partial College,Professional
13372,,Isaac,Edwards,M,M,60000,Partial College,Professional
13373,,Michelle,Murphy,S,F,60000,Partial College,Professional
13374,,Marco,Martinez,M,M,60000,Partial College,Professional
13375,,Jason,Kumar,M,M,60000,Partial College,Professional
13376,,Jerry,Rai,M,M,60000,Partial College,Professional
13377,,Thomas,Hernandez,M,M,70000,Bachelors,Management
13378,,Alexandra,Bailey,M,F,70000,Partial College,Professional
13379,,Bailey,Morris,S,F,60000,Partial College,Professional
13380,,Katherine,Scott,M,F,60000,Bachelors,Management
13381,,Vanessa,Jenkins,M,F,60000,Bachelors,Management
13382,,Richard,Rogers,M,M,70000,Partial College,Professional
13383,,Natalie,Wright,S,F,60000,Partial College,Professional
13384,,Mario,Ashe,S,M,60000,Partial College,Professional
13385,,Danielle,Cook,S,F,60000,Partial College,Professional
13386,,Samuel,Patterson,M,M,60000,Partial College,Professional
13387,,Miranda,Jenkins,M,F,60000,Partial College,Professional
13388,,Marshall,Shen,S,M,60000,Partial College,Professional
13389,,Madison,Thomas,M,F,70000,Partial College,Professional
13390,,Julia,Collins,M,F,70000,Partial College,Professional
13391,,Brenda,Malhotra,M,F,40000,Partial High School,Skilled Manual
13392,,Hunter,Parker,M,M,70000,High School,Professional
13393,,Willie,Kumar,M,M,70000,High School,Professional
